timestamp,message
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.140 48082 50744 6 1 40 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 35.203.210.8 4643 50650 6 1 40 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 10.0.1.73 46374 32790 6 7 518 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 89.248.163.74 10.0.0.215 43926 24544 6 2 80 1682984219 1682984240 ACCEPT OK
1682984219000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.150.106 12086 55991 6 1 40 1682984219 1682984240 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 162.216.149.70 10.0.0.215 55298 930 6 1 44 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 23.133.64.19 10.0.0.215 0 0 1 1 34 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 23.133.64.19 0 0 1 1 34 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 8.129.144.86 10.0.0.215 40372 6379 6 1 60 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 162.216.149.70 930 55298 6 1 40 1682984265 1682984274 ACCEPT OK
1682984265000,2 186711982655 eni-01ad986c0519075d4 10.0.0.215 8.129.144.86 6379 40372 6 1 40 1682984265 1682984274 ACCEPT OK
